"id","name","mobility","state","population","urban","seg_racial","seg_income","seg_poverty","seg_affluenc.e","commute","income","gini","share_01","gini_99","middle_class","local_tax_rate","local_gov_spending","progressivity","eitc","school_spending","student_teacher_ratio","colleges","tuition","graduation","labor_force_participation","manufacturing","teenage_labor","migration_in","migration_out","social_capital","longitude","latitude"
14200,"Indianapolis",0.049006324,"IN",1507346,"urban",0.333,0.107,0.089,0.122,0.262,42510,0.459,13.844,0.32,0.479,0.023,2519,0,0,6.991,18.8,0.009,8685,-0.104,0.699,0.154,0.005,0.02,0.016,0.69,-86.12268829,39.61138535
14300,"Columbus",0.07468643,"IN",163284,"urban",0.077,0.048,0.038,0.061,0.404,35466,0.381,12.38,0.257,0.593,0.02,2590,0,0,6.341,19.3,0.012,3264,-0.302,0.671,0.345,0.005,0.015,0.015,0.535,-85.84690857,38.82661057
14400,"Terre Haute",0.082625255,"IN",261832,"urban",0.155,0.042,0.043,0.038,0.391,31382,0.367,8.691,0.28,0.592,0.02,1875,0,0,6.45,17.3,0.027,8388,0.092,0.61,0.202,0.005,0.013,0.015,0.611,-87.31515503,39.5072403
14500,"Lafayette",0.090833567,"IN",347966,"urban",0.209,0.072,0.077,0.066,0.429,32345,0.349,8.583,0.264,0.586,0.02,1719,0,0,6.3,18.1,0.011,3657,0.161,0.644,0.236,0.005,0.015,0.017,0.435,-87.08831787,40.32853699
14600,"Bloomington",0.087185852,"IN",280923,"urban",0.105,0.063,0.07,0.058,0.397,30525,0.394,10.999,0.284,0.574,0.018,1620,0,0,6.01,18.9,0.007,3893,0.264,0.634,0.181,0.005,0.015,0.017,0.043,-86.90383911,38.80783844
14700,"Evansville",0.079238921,"IN",388604,"urban",0.21,0.07,0.061,0.078,0.366,36908,0.402,13.881,0.263,0.574,0.021,2022,0,0,6.535,18.1,0.018,6157,-0.039,0.667,0.225,0.005,0.007,0.007,1.29,-87.45471954,38.15335464
14801,"Olney",0.116939887,"IL",55642,"rural",0.016,0.015,0.016,0.011,0.486,31875,0.343,8.23,0.261,0.643,0.013,2254,0,0.476,4.303,15.7,0.036,5275,0.01,0.603,0.215,0.005,0.011,0.011,1.562,-88.0994873,38.2621994
14802,"Vincennes",0.109839819,"IN",54708,"rural",0.061,0.034,0.036,0.029,0.488,30101,0.379,8.491,0.294,0.584,0.014,2268,0,0,5.712,16.7,0.018,2500,-0.127,0.627,0.122,0.006,0.01,0.011,0.687,-87.4358902,38.63715363
14900,"Gary",0.081390135,"IN",675971,"urban",0.444,0.08,0.082,0.075,0.277,38097,0.369,10.709,0.262,0.532,0.024,2258,0,0,7.061,20.3,0.016,7395,-0.102,0.637,0.197,0.004,0.024,0.019,-0.229,-87.26661682,41.21797562
15000,"Canton",0.064910851,"OH",700866,"urban",0.198,0.054,0.049,0.058,0.378,35700,0.381,11.019,0.271,0.633,0.021,1768,2.66,0,5.563,19.3,0.014,8639,-0.039,0.642,0.259,0.005,0.013,0.013,0.977,-81.46593475,40.51917267
15100,"Lorain",0.056600116,"OH",423702,"urban",0.207,0.064,0.062,0.065,0.362,38660,0.342,8.711,0.255,0.599,0.025,2044,2.66,0,5.833,19,0.014,11565,-0.088,0.648,0.256,0.005,0.022,0.018,0.699,-82.36574554,41.23490524
15200,"Cleveland",0.050859265,"OH",2661167,"urban",0.446,0.115,0.106,0.119,0.268,42208,0.463,13.743,0.326,0.538,0.031,2677,2.66,0,6.958,18.4,0.011,7049,-0.034,0.648,0.189,0.005,0.01,0.015,0.455,-81.48472595,41.27275467
15300,"Parkersburg",0.070894405,"WV",202967,"urban",0.044,0.028,0.025,0.031,0.346,32372,0.375,7.579,0.3,0.578,0.017,1826,2.5,0,5.851,16.9,0.025,7253,0.03,0.582,0.19,0.003,0.007,0.008,0.333,-81.44512177,39.19968033
15400,"Zanesville",0.06840761,"OH",188410,"urban",0.115,0.027,0.024,0.028,0.346,30313,0.352,8.705,0.265,0.615,0.019,1635,2.66,0,4.95,19.2,0.016,7501,0.023,0.603,0.24,0.004,0.014,0.014,0.576,-81.78363037,39.73433304
15500,"Steubenville",0.072718151,"OH",132008,"urban",0.184,0.03,0.037,0.018,0.378,32010,0.35,9.312,0.257,0.632,0.02,1512,2.66,0,5.935,17.5,0.023,11197,0.196,0.546,0.216,0.003,0.011,0.012,0.893,-80.70169067,40.40331268
15600,"Wheeling",0.125404015,"WV",195637,"urban",0.151,0.035,0.038,0.029,0.343,31111,0.403,10.613,0.297,0.578,0.017,1664,2.5,0,6.139,16.5,0.026,4864,-0.089,0.546,0.141,0.003,0.005,0.007,0.79,-80.80915833,39.63764954
15700,"Scioto",0.064859003,"OH",225682,"rural",0.16,0.027,0.024,0.028,0.322,28949,0.403,9.722,0.305,0.573,0.019,1577,2.66,0,4.927,20.4,0.018,3057,-0.054,0.545,0.203,0.004,0.011,0.011,0.105,-82.91053772,39.01025391
15800,"Athens",0.074712642,"OH",142321,"rural",0.058,0.03,0.03,0.031,0.359,24643,0.395,7.157,0.323,0.566,0.024,1710,2.66,0,5.361,17.3,0.028,4775,0.188,0.549,0.103,0.003,0.012,0.013,-0.328,-82.06299591,38.99756622
15900,"Columbus",0.049094066,"OH",1663807,"urban",0.269,0.122,0.106,0.139,0.271,40286,0.451,14.001,0.311,0.545,0.029,2301,2.66,0,6.531,19,0.013,8030,0.107,0.692,0.119,0.005,0.02,0.019,0.61,-82.73168182,39.955513
16000,"Mansfield",0.064460784,"OH",326186,"urban",0.231,0.041,0.04,0.041,0.403,33186,0.335,7.903,0.256,0.64,0.022,1713,2.66,0,5.248,18.9,0.015,6365,-0.016,0.622,0.283,0.005,0.013,0.013,0.992,-82.74056244,40.66580963
16100,"State College",0.113127649,"PA",310658,"urban",0.195,0.055,0.054,0.058,0.397,28923,0.373,8.759,0.285,0.613,0.02,1367,0,0,6.981,17.8,0.019,7303,0.432,0.582,0.159,0.004,0.013,0.015,0.295,-78.18353271,40.85065079
16200,"Altoona",0.102376908,"PA",411749,"urban",0.163,0.038,0.042,0.034,0.391,30392,0.371,9.835,0.272,0.622,0.018,1550,0,0,7.147,18.1,0.017,7679,0.241,0.57,0.154,0.003,0.006,0.008,0.938,-78.6428299,40.21730042
16300,"Pittsburgh",0.09514869,"PA",2561364,"urban",0.323,0.081,0.069,0.089,0.287,38686,0.45,13.848,0.312,0.533,0.025,2244,0,0,8.199,18.1,0.022,8789,0.092,0.599,0.124,0.004,0.007,0.011,0.604,-79.5761261,40.56790924
16400,"Youngstown",0.066974595,"OH",809682,"urban",0.338,0.06,0.06,0.059,0.374,34808,0.387,10.241,0.284,0.603,0.019,1645,2.66,0,6.079,19.2,0.025,9907,0.011,0.589,0.226,0.004,0.008,0.011,0.906,-80.60307312,41.01696014
16500,"Erie",0.075166807,"PA",659098,"urban",0.21,0.05,0.051,0.047,0.427,31989,0.392,10.49,0.287,0.596,0.024,2011,0,0,7.642,17.7,0.021,7200,0.152,0.611,0.23,0.004,0.007,0.009,0.694,-79.50363159,41.37420654
16600,"Roanoke",0.064016424,"VA",468038,"urban",0.225,0.066,0.066,0.064,0.334,34411,0.424,9.212,0.332,0.544,0.022,1632,0,0,6.208,16.6,0.024,3970,0.206,0.62,0.171,0.005,0.008,0.009,-0.196,-80.16776276,37.31391525
16701,"Elkins",0.10579937,"WV",60271,"rural",0.05,0.009,0.008,0.006,0.388,26302,0.391,8.336,0.307,0.56,0.009,1400,2.5,0,5.979,14.7,0.033,13180,0.152,0.539,0.118,0.004,0.005,0.005,-0.342,-79.78549194,38.79909134
16702,"Morgantown",0.104958467,"WV",259942,"urban",0.108,0.052,0.054,0.046,0.336,28593,0.424,9.565,0.328,0.56,0.015,1641,2.5,0,6.507,16,0.027,2143,0.131,0.564,0.081,0.003,0.007,0.007,0.372,-80.35366058,39.35725403
16703,"Buckhannon",0.126410842,"WV",40323,"rural",0.042,0.011,0.016,0.009,0.377,25062,0.404,7.553,0.328,0.55,0.014,1221,2.5,0,6.238,16.1,0.025,16800,0.197,0.532,0.112,0.003,0.008,0.011,-0.141,-80.38296509,38.92645645
16801,"Beckley",0.106445029,"WV",174251,"urban",0.121,0.015,0.012,0.017,0.33,28131,0.446,11.535,0.331,0.539,0.012,1317,2.5,0,6.099,16,0.029,5808,-0.242,0.49,0.069,0.003,0.006,0.007,-0.862,-80.83281708,37.92498398
16802,"Summersville",0.128528968,"WV",58143,"rural",0.043,0.011,0.009,0.01,0.329,25662,0.452,13.73,0.314,0.545,0.012,1483,2.5,0,6.065,14.8,0.034,1027,-0.02,0.486,0.094,0.003,0.006,0.007,-0.593,-80.78368378,38.57168579
16901,"Charleston",0.097229391,"WV",347345,"urban",0.177,0.057,0.05,0.059,0.28,34109,0.474,12.717,0.347,0.518,0.016,1532,2.5,0,6.254,15.7,0.017,3243,-0.11,0.553,0.083,0.003,0.008,0.01,-0.087,-81.71581268,38.14339447
16902,"Spencer",0.146567717,"WV",23028,"rural",0.011,0.007,0.007,0.004,0.268,23337,0.356,6.941,0.287,0.552,0.011,1333,2.5,0,6.717,14.8,NA,NA,NA,0.491,0.141,0.003,0.013,0.009,-0.651,-81.21302032,38.7986145
17000,"Pikeville",0.137840375,"KY",204354,"rural",0.103,0.017,0.013,0.015,0.295,23076,0.474,10.775,0.366,0.501,0.011,1240,0.2,0,6.46,15.4,0.01,3671,-0.142,0.435,0.054,0.002,0.003,0.006,-1.347,-82.60514832,37.75734711
17100,"Huntington",0.068505749,"KY",344380,"urban",0.144,0.043,0.045,0.041,0.343,29101,0.467,11.153,0.355,0.519,0.014,1448,0.2,0,6.436,16.5,0.02,2400,-0.038,0.541,0.122,0.003,0.007,0.008,-0.404,-82.89046478,38.28934479
17200,"Harrisonburg",0.093889713,"VA",174641,"urban",0.107,0.034,0.037,0.033,0.378,31025,0.409,11.826,0.291,0.591,0.018,1501,0,0,5.499,15.9,0.017,3568,0.381,0.641,0.217,0.005,0.016,0.011,-0.385,-78.78279877,38.76070404
17300,"Staunton",0.068016194,"VA",188559,"urban",0.079,0.031,0.028,0.033,0.344,34674,0.368,7.971,0.288,0.592,0.02,1465,0,0,6.003,NA,0.037,9809,0.122,0.607,0.206,0.005,0.011,0.007,-0.2,-79.53544617,37.87011719
17400,"Hagerstown",0.087094583,"PA",408535,"urban",0.164,0.035,0.036,0.034,0.298,34829,0.351,8.689,0.264,0.607,0.016,1512,0,0,6.288,17.4,0.015,3360,-0.034,0.633,0.176,0.005,0.031,0.012,-0.256,-77.96205902,39.74362564
17501,"Cumberland",0.096905537,"MD",155822,"urban",0.149,0.024,0.026,0.021,0.373,29147,0.425,13.041,0.294,0.589,0.018,1840,1,11.429,6.553,16,0.032,12039,-0.059,0.566,0.168,0.004,0.008,0.007,0.038,-78.82687378,39.27354431
17502,"Winchester",0.097297296,"VA",115649,"urban",0.1,0.042,0.037,0.045,0.301,36887,0.402,10.978,0.292,0.575,0.02,1801,0,0,6.326,16.6,0.017,9058,-0.058,0.669,0.182,0.005,0.039,0.023,-0.875,-78.40023041,39.2103653
17600,"Charlottesville",0.061382599,"VA",273489,"urban",0.096,0.06,0.058,0.062,0.282,37999,0.489,12.275,0.366,0.5,0.022,1882,0,0,6.177,NA,0.011,2786,0.327,0.626,0.093,0.005,0.031,0.017,-0.484,-78.23338318,38.04182434
17700,"Syracuse",0.076672107,"NY",1080612,"urban",0.253,0.086,0.088,0.08,0.378,35778,0.409,10.819,0.301,0.541,0.036,3044,0,6.905,8.59,15.8,0.023,10408,0.088,0.629,0.146,0.005,0.008,0.012,0.353,-75.67182922,43.08464432
17800,"Oneonta",0.092883892,"NY",161132,"rural",0.053,0.012,0.014,0.008,0.405,31398,0.374,7.377,0.3,0.569,0.037,2714,0,6.905,9.284,14,0.025,5231,0.151,0.61,0.152,0.004,0.014,0.012,0.102,-75.07049561,42.43946075
17900,"Union",0.088044025,"NY",294558,"urban",0.12,0.063,0.065,0.063,0.363,35192,0.39,8.997,0.3,0.557,0.031,2370,0,6.905,8.034,15.9,0.01,3090,0.182,0.615,0.189,0.004,0.014,0.015,0.505,-76.06998444,42.13432312
18000,"Buffalo",0.066782549,"NY",2369699,"urban",0.342,0.098,0.097,0.097,0.333,38618,0.396,10.989,0.287,0.521,0.037,3031,0,6.905,9.08,15.7,0.015,8230,0.029,0.639,0.183,0.005,0.007,0.012,0.394,-77.76609039,42.73807144
18100,"Elmira",0.093692213,"NY",346894,"urban",0.158,0.048,0.048,0.046,0.411,32548,0.416,10.805,0.308,0.568,0.033,2590,0,6.905,8.67,16,0.023,15547,0.266,0.615,0.175,0.004,0.012,0.015,0.5,-76.85247803,42.32451248
18201,"Olean",0.080133051,"NY",197898,"rural",0.143,0.016,0.016,0.016,0.455,29823,0.37,10.119,0.269,0.62,0.032,2566,0,6.905,8.316,16,0.04,9250,0.168,0.611,0.208,0.004,0.01,0.01,-0.135,-78.44786835,42.10640717
18202,"St. Marys",0.162983432,"PA",41086,"rural",0.025,0.016,0.015,0.013,0.53,34878,0.299,10.488,0.194,0.696,0.02,1510,0,0,8.325,17.5,NA,NA,NA,0.625,0.437,0.004,0.005,0.009,1.145,-78.66275787,41.396698
18300,"Watertown",0.101180442,"NY",250613,"urban",0.147,0.022,0.027,0.018,0.471,27436,0.353,6.815,0.285,0.59,0.035,2904,0,6.905,9.16,15.9,0.024,10602,0.134,0.601,0.117,0.004,0.022,0.022,-0.213,-75.53928375,44.10338974
18400,"Plattsburgh",0.085456684,"NY",169879,"rural",0.285,0.025,0.026,0.023,0.47,28561,0.359,6.947,0.29,0.581,0.041,2872,0,6.905,9.433,14.6,0.035,4636,0.068,0.573,0.123,0.005,0.007,0.007,-0.21,-73.71260071,44.33129883
18500,"Amsterdam",0.082840234,"NY",110160,"rural",0.13,0.027,0.031,0.026,0.416,32624,0.369,7.015,0.299,0.565,0.038,2988,0,6.905,9.628,14.3,0.009,2380,-0.078,0.595,0.189,0.004,0.014,0.012,0.683,-74.45137024,43.28619766
18600,"Albany",0.083333336,"NY",1061509,"urban",0.201,0.077,0.078,0.078,0.317,40298,0.407,10.807,0.299,0.511,0.034,2767,0,6.905,8.921,15.8,0.023,9499,0.058,0.649,0.09,0.006,0.013,0.011,0.602,-73.85891724,42.85723114
18700,"Sunbury",0.111366771,"PA",191962,"urban",0.169,0.043,0.04,0.044,0.396,30863,0.359,9.138,0.268,0.632,0.017,1426,0,0,6.516,18.1,0.016,20819,0.473,0.572,0.221,0.005,0.009,0.01,0.692,-76.88127136,40.85955429
18800,"Scranton",0.107453175,"PA",857487,"urban",0.131,0.044,0.041,0.047,0.351,35125,0.412,12.428,0.288,0.578,0.023,1568,0,0,7.373,18.6,0.021,8661,0.142,0.598,0.158,0.005,0.023,0.014,0.118,-75.54238892,41.28376007
18900,"Williamsport",0.10162095,"PA",227275,"urban",0.162,0.031,0.033,0.026,0.414,31689,0.382,10.051,0.281,0.604,0.021,1848,0,0,6.937,17.4,0.018,7163,0.166,0.606,0.238,0.004,0.01,0.011,0.279,-77.2385025,41.27748489
19000,"Allentown",0.082631499,"PA",637958,"urban",0.214,0.082,0.07,0.094,0.329,39894,0.402,12.055,0.281,0.53,0.023,2217,0,0,7.449,19.3,0.02,14658,0.037,0.633,0.206,0.005,0.03,0.02,0.448,-75.45980835,40.84012222
19100,"Reading",0.096309543,"PA",1114959,"urban",0.262,0.066,0.068,0.062,0.344,38217,0.372,10.983,0.262,0.582,0.021,1807,0,0,7.694,19.1,0.019,8790,0.144,0.65,0.234,0.005,0.02,0.015,0.548,-76.25319672,40.15399551
19200,"Harrisburg",0.079268292,"PA",1051424,"urban",0.278,0.06,0.056,0.062,0.314,38699,0.37,11.141,0.258,0.573,0.021,1909,0,0,7.256,17.9,0.018,8336,0.107,0.661,0.178,0.005,0.02,0.013,0.683,-77.17478943,40.30975342
19300,"Poughkeepsie",0.094835781,"NY",873232,"urban",0.142,0.07,0.073,0.068,0.301,39707,0.39,9.621,0.293,0.482,0.039,3085,0,6.905,9.084,16.2,0.014,8390,0.083,0.637,0.105,0.005,0.026,0.024,-0.759,-74.45875549,41.72276306
19400,"New York",0.105000839,"NY",11781395,"urban",0.382,0.132,0.114,0.141,0.156,45509,0.684,29.143,0.393,0.44,0.035,3483,0,6.905,9.949,18.7,0.012,9269,-0.099,0.598,0.07,0.004,0.01,0.022,-1.108,-73.49343109,40.88682938
19500,"Toms River",0.122297861,"NJ",1126217,"urban",0.198,0.109,0.099,0.118,0.263,54036,0.407,15.42,0.253,0.419,0.031,2632,7.22,1.19,NA,NA,0.001,4100,-0.246,0.614,0.081,0.006,0.027,0.025,-0.56,-74.32274628,40.02758789
19600,"Newark",0.10242597,"NJ",5822286,"urban",0.323,0.118,0.1,0.131,0.234,51373,0.518,19.205,0.325,0.401,0.031,2782,7.22,1.19,NA,15.4,0.005,7282,-0.153,0.646,0.13,0.005,0.016,0.024,-0.466,-74.64870453,40.71062469
19700,"Philadelphia",0.074011669,"PA",5602247,"urban",0.376,0.122,0.111,0.13,0.246,43746,0.491,15.29,0.338,0.461,0.029,2877,0,0,7.967,18.7,0.012,10851,0.004,0.636,0.117,0.005,0.013,0.014,0.068,-75.30618286,39.86660767
19800,"Wilmington",0.065723926,"DE",586216,"urban",0.216,0.091,0.078,0.1,0.251,44620,0.427,13.844,0.289,0.469,0.013,1737,0.75,0,7.584,17.7,0.012,4385,0.051,0.682,0.136,0.005,0.028,0.024,0.111,-75.74407959,39.5715065
19901,"Dover",0.062596008,"DE",439269,"urban",0.131,0.03,0.028,0.029,0.358,36398,0.449,9.882,0.35,0.509,0.017,1965,0.75,0,6.835,16.7,0.018,5194,-0.025,0.621,0.127,0.006,0.027,0.012,-0.757,-75.53298187,38.53848267
19902,"Easton",0.062635928,"MD",154018,"urban",0.111,0.056,0.045,0.064,0.32,43805,0.48,14.508,0.335,0.517,0.019,1702,1,11.429,6.562,17.7,0.013,14255,0.003,0.647,0.12,0.007,0.026,0.015,-0.476,-76.04237366,38.78691483
19903,"Chincoteague",0.044514105,"VA",51398,"rural",0.084,0.007,0.003,0.009,0.393,31562,0.477,11.521,0.362,0.399,0.02,1947,0,0,5.638,NA,0.019,1114,-0.059,0.586,0.164,0.005,0.006,0.009,-0.453,-75.69618988,37.67191696
20001,"Bangor",0.080909684,"ME",289843,"urban",0.065,0.028,0.027,0.03,0.403,32900,0.397,8.898,0.308,0.586,0.027,1720,0,0.234,6.669,15.7,0.024,4991,0.141,0.635,0.121,0.005,0.014,0.013,0.392,-69.06671143,44.96829987
20002,"Calais",0.068027213,"ME",33941,"rural",0.196,0.008,0.007,0.009,0.493,26505,0.377,6.18,0.316,0.529,0.024,1529,0,0.234,7.988,13.7,0.059,2701,0.165,0.57,0.138,0.007,0.011,0.013,-0.723,-67.60500336,44.99893951
20003,"Presque Isle",0.085585587,"ME",73938,"rural",0.057,0.008,0.009,0.009,0.512,27952,0.368,7.492,0.293,0.6,0.023,1769,0,0.234,6.823,15.7,NA,NA,-0.02,0.586,0.125,0.006,0.011,0.012,-0.661,-68.52697754,46.39647675
20100,"Portland",0.080598019,"ME",690459,"urban",0.052,0.054,0.05,0.055,0.363,37252,0.439,13.348,0.306,0.574,0.027,1931,0,0.234,6.85,15.9,0.013,3538,0.064,0.664,0.141,0.006,0.016,0.014,0.334,-69.93924713,44.73403549
20200,"Burlington",0.093187854,"VT",321496,"urban",0.044,0.062,0.058,0.067,0.366,37131,0.405,11.589,0.289,0.558,0.03,1866,5.9,21.333,9.101,14.8,0.016,12201,0.239,0.706,0.161,0.006,0.012,0.013,0.451,-73.03452301,44.06721497
20301,"Berlin",0.083530806,"VT",95549,"rural",0.018,0.014,0.016,0.013,0.433,31204,0.38,10.699,0.273,0.608,0.032,1842,5.9,21.333,7.825,13.8,NA,NA,-0.024,0.64,0.193,0.006,0.016,0.012,0.509,-71.77488708,44.49932098
20302,"Claremont",0.078877002,"VT",265884,"rural",0.041,0.03,0.021,0.037,0.383,38571,0.404,11.609,0.288,0.6,0.037,1940,5.9,21.333,8.352,14.6,0.011,16323,0.22,0.68,0.143,0.007,0.02,0.017,1.026,-72.26516724,43.81871033
20401,"Providence",0.08209534,"RI",1582997,"urban",0.23,0.089,0.085,0.092,0.328,39543,0.426,13.552,0.291,0.529,0.025,1879,6.15,19.048,7.203,14.8,0.004,11924,0.097,0.65,0.171,0.006,0.014,0.019,-0.389,-71.35980988,41.66811752
20402,"Nantucket",0.081081078,"MA",9520,"rural",0.035,0.01,0.009,0.003,0.818,49651,0.364,NA,NA,NA,0.07,4868,0,3.571,8.164,NA,NA,NA,NA,0.74,0.032,NA,0.013,0.011,7.305,-70.06336212,41.30394363
20403,"Oak Bluffs",0.067669176,"MA",14987,"rural",0.016,0.008,0.01,0.003,0.576,48059,0.403,10.469,0.299,0.526,0.054,3752,0,3.571,NA,NA,NA,NA,NA,0.682,0.029,0.008,0.012,0.011,4.994,-70.65581512,41.39079666
20500,"Boston",0.104849979,"MA",4974945,"urban",0.264,0.093,0.075,0.107,0.251,49445,0.477,21.448,0.263,0.444,0.023,2475,0,3.571,7.89,NA,0.008,15931,-0.002,0.665,0.12,0.006,0.014,0.022,0.298,-71.18860626,42.21232986
20600,"Manchester",0.100151748,"NH",1193391,"urban",0.08,0.072,0.06,0.084,0.301,43530,0.38,12.697,0.253,0.536,0.034,1804,0,0,6.546,16.8,0.008,8732,0.018,0.708,0.182,0.006,0.024,0.021,-0.262,-71.29773712,43.47398376
20700,"Keene",0.090111643,"NH",118041,"rural",0.024,0.025,0.03,0.023,0.407,37048,0.478,24.837,0.229,0.593,0.042,1856,0,0,8.513,14.3,0.017,4732,0.059,0.693,0.159,0.006,0.024,0.017,0.684,-72.47473907,43.03258896
20800,"Springfield",0.068050474,"MA",680014,"urban",0.295,0.079,0.08,0.075,0.342,36671,0.413,10.672,0.307,0.519,0.018,2420,0,3.571,7.855,NA,0.012,7485,0.13,0.647,0.148,0.005,0.013,0.015,0.235,-72.65020752,42.35914993
20901,"Bridgeport",0.078617893,"CT",3405565,"urban",0.269,0.117,0.097,0.13,0.308,53281,0.49,21.68,0.274,0.438,0.026,2476,0,0,8.888,14.9,0.008,9747,-0.084,0.666,0.148,0.005,0.014,0.016,0.493,-72.60929108,41.62807083
20902,"Pittsfield",0.086519115,"MA",171947,"urban",0.067,0.052,0.045,0.053,0.479,41091,0.437,13.776,0.299,0.547,0.022,1669,0,3.571,8.124,15.6,0.006,24619,0.174,0.642,0.138,0.006,0.014,0.014,0.951,-73.05254364,42.69446182
21001,"Ashland",0.091032609,"WI",47701,"rural",0.236,0.011,0.01,0.009,0.533,32218,0.32,7.108,0.249,0.646,0.027,2725,0.25,11.667,7.119,16.3,0.021,14415,0.234,0.632,0.199,0.006,0.007,0.008,1.525,-90.64930725,46.1779747
21002,"Houghton",0.102272727,"MI",47063,"rural",0.124,0.016,0.019,0.01,0.55,26975,0.376,12.232,0.254,0.638,0.02,2240,0,0,6.434,18,0.042,4935,0.23,0.563,0.089,0.006,0.007,0.006,0.46,-88.50948334,47.14747238
21003,"Ironwood",0.121387281,"MI",32049,"rural",0.159,0.012,0.012,0.012,0.554,32111,0.332,6.552,0.266,0.636,0.025,3036,0,0,6.902,15.4,0.031,1922,0.084,0.534,0.143,0.006,0.004,0.004,1.087,-89.61473083,46.49196243
21004,"Rhinelander",0.106280193,"WI",67833,"rural",0.198,0.013,0.012,0.012,0.509,37115,0.403,10.478,0.299,0.608,0.038,2512,0.25,11.667,7.827,16.1,0.015,2018,-0.153,0.597,0.107,0.007,0.019,0.015,1.928,-89.08564758,45.83354568
21101,"Rice Lake",0.101526208,"WI",92542,"rural",0.185,0.007,0.007,0.006,0.499,33974,0.407,14.031,0.267,0.614,0.028,2679,0.25,11.667,7.359,15.7,0.032,3003,0.074,0.639,0.224,0.006,0.014,0.015,1.542,-91.40962219,45.66728973
21102,"Amery",0.128550068,"WI",56993,"rural",0.066,0.021,0.019,0.024,0.356,36392,0.311,7.72,0.233,0.625,0.026,2604,0.25,11.667,8.83,16.3,NA,NA,NA,0.649,0.266,0.007,0.031,0.022,1.572,-92.53437805,45.70658493
21201,"Hutchinson",0.17706576,"MN",72898,"urban",0.069,0.011,0.009,0.012,0.464,37753,0.272,6.513,0.207,0.668,0.015,3364,2.5,17.286,5.951,18.1,NA,NA,NA,0.707,0.305,0.007,0.025,0.023,1.706,-94.22481537,44.80722046
21202,"Redwood Falls",0.197183102,"MN",33969,"rural",0.098,0.005,0.005,0.007,0.571,37685,0.285,7.039,0.214,0.689,0.021,2928,2.5,17.286,6.256,15.8,NA,NA,NA,0.653,0.184,0.008,0.012,0.017,2.83,-95.05023193,44.57830048
21301,"Mankato",0.126344085,"MN",149925,"urban",0.113,0.032,0.029,0.036,0.563,34778,0.303,10.199,0.201,0.668,0.019,2663,2.5,17.286,6.464,17.3,0.04,5858,0.121,0.717,0.216,0.007,0.017,0.017,2.004,-94.4642868,44.21009064
21302,"Owatonna",0.137931034,"MN",109871,"rural",0.085,0.025,0.023,0.027,0.544,35164,0.28,8.304,0.197,0.623,0.018,2862,2.5,17.286,7.047,17.5,0.027,20533,0.454,0.705,0.232,0.007,0.025,0.021,1.71,-93.38687897,44.14463806
21400,"St. Cloud",0.126889601,"MN",254139,"urban",0.094,0.056,0.06,0.053,0.398,35324,0.318,9.355,0.224,0.623,0.023,2480,2.5,17.286,6.503,18.1,0.02,6714,0.106,0.732,0.191,0.006,0.038,0.026,0.717,-94.03432465,45.58083725
21501,"Minneapolis",0.085201129,"MN",2904389,"urban",0.193,0.104,0.1,0.104,0.264,47071,0.375,15.617,0.219,0.471,0.026,3365,2.5,17.286,8.069,18.7,0.016,6501,-0.076,0.743,0.158,0.006,0.014,0.017,1.348,-93.23178864,45.05221939
21502,"Pine City",0.109697931,"MN",41526,"rural",0.099,0.008,0.011,0.008,0.342,32880,0.313,6.585,0.247,0.644,0.02,2762,2.5,17.286,6.613,16.7,0.024,2240,-0.052,0.635,0.158,0.006,0.037,0.026,0.996,-92.78715515,45.98841095
21600,"Brainerd",0.084274545,"MN",141542,"rural",0.226,0.021,0.019,0.02,0.42,35545,0.396,9.384,0.302,0.578,0.028,3062,2.5,17.286,6.687,16.9,0.021,2234,-0.013,0.602,0.125,0.007,0.024,0.016,1.698,-94.17220306,46.69668961
21701,"Rochester",0.142159849,"MN",228867,"urban",0.112,0.061,0.053,0.072,0.469,42380,0.338,12.408,0.214,0.557,0.021,3284,2.5,17.286,6.66,18.3,0.013,1931,-0.23,0.724,0.168,0.007,0.017,0.018,2.063,-92.44355011,44.23141861
21702,"Austin",0.117732555,"MN",71187,"rural",0.088,0.034,0.032,0.039,0.555,38505,0.282,5.818,0.224,0.673,0.017,4542,2.5,17.286,6.479,18,0.014,2594,0.01,0.644,0.238,0.007,0.012,0.019,2.541,-93.06188965,43.67218399
21801,"Mason City",0.126598463,"IA",78179,"rural",0.032,0.016,0.018,0.013,0.58,36400,0.321,9.048,0.23,0.678,0.026,2124,2.86,3.714,5.795,14.2,0.038,5257,-0.014,0.672,0.229,0.007,0.008,0.01,2.127,-93.45683289,43.21741867
21802,"Decorah",0.165714279,"IA",72111,"rural",0.047,0.007,0.009,0.007,0.542,34000,0.303,9.119,0.212,0.698,0.026,2420,2.86,3.714,5.926,14.8,0.028,9547,0.124,0.661,0.213,0.007,0.007,0.011,2.055,-92.35417175,43.24679565
21900,"Marshalltown",0.112634674,"IA",113442,"rural",0.174,0.026,0.019,0.033,0.535,35247,0.309,9.287,0.216,0.636,0.022,2080,2.86,3.714,6.155,15.4,0.018,11892,0.102,0.658,0.235,0.007,0.013,0.017,1.578,-92.82466125,41.83216476
